leave_type,leave_start_date,leave_end_date,leave_start_period,leave_end_period,leave_days,applicant_name,reporting_person,applicant_department,applicant_subdepartment
marriage_leave,27-12-2023,02-01-2024,first_half,first_half,7,Robert Wolf,Jason Leblanc,HR,Project coordinator
casual_leave,12-02-2024,17-02-2024,second_half,full_day,6,Stephen Rios,Becky Flores,HR,HR
marriage_leave,30-06-2024,05-07-2024,full_day,full_day,6,Tiffany Ward,Nicholas Anderson,Office Admin,Office Admin
marriage_leave,19-03-2024,25-03-2024,full_day,first_half,7,Matthew Wise,Sarah Chandler,Business,Business Development Executive
paternity_leave,05-11-2023,14-11-2023,second_half,full_day,10,Jordan Williams,Kylie Parsons,Technical,PHP
paternity_leave,14-05-2024,22-05-2024,first_half,first_half,9,Ethan Golden,Collin Gamble,Office Admin,Office Admin
academic_leave,17-12-2024,21-12-2024,second_half,full_day,5,Ryan Fischer,Jeremiah Barnes,Office Admin,Office Admin
casual_leave,16-02-2025,18-02-2025,second_half,full_day,3,Crystal Hill,Samantha Tran,Office Admin,Office Admin
marriage_leave,27-08-2023,31-08-2023,second_half,full_day,5,Brad Nelson,Lisa Evans,Business,Business Development Executive
paternity_leave,30-06-2023,30-06-2023,first_half,first_half,0.5,Caleb Smith,Krista Hood,Office Admin,Office Admin
casual_leave,30-09-2024,06-10-2024,second_half,first_half,7,Roger Farrell,Hunter Foley,Business,Business Development Executive
casual_leave,21-12-2023,22-12-2023,full_day,first_half,2,William Briggs,Patricia Jones,Technical,System
academic_leave,15-10-2023,16-10-2023,second_half,full_day,2,Zachary Simpson,Bethany Rios,Office Admin,Office Admin
paternity_leave,09-04-2024,14-04-2024,first_half,full_day,6,Colleen Thompson,Bryan Dudley,Technical,NodeJS
casual_leave,03-04-2025,11-04-2025,second_half,full_day,9,Amber Willis,Richard Cook,Technical,ReactJS
marriage_leave,19-11-2023,27-11-2023,second_half,full_day,9,Richard Simmons,Matthew Cruz,Technical,PHP
academic_leave,04-07-2023,08-07-2023,full_day,first_half,5,Jodi Owen,Lisa Moreno,Business,Business Development Executive
paternity_leave,06-01-2024,08-01-2024,first_half,first_half,3,Timothy Lee,Kyle Holmes,Business,Business Development Executive
casual_leave,01-08-2024,04-08-2024,full_day,first_half,4,Michelle Middleton,Paul Smith,HR,HR
marriage_leave,01-10-2023,06-10-2023,full_day,first_half,6,Robin Adams,Jared Gray,Technical,PHP
casual_leave,29-08-2023,05-09-2023,full_day,first_half,8,Michael Garcia,James Lee,HR,HR
academic_leave,13-02-2024,17-02-2024,full_day,full_day,5,April Walter,Lisa Brown,Technical,Angular
paternity_leave,27-12-2024,04-01-2025,first_half,first_half,9,Nancy Nguyen,Edward Mitchell,Business,Business Development Executive
paternity_leave,27-03-2025,29-03-2025,second_half,full_day,3,Tammy Santana,Michael Costa,Office Admin,Office Admin
medical_leave,03-11-2024,06-11-2024,first_half,first_half,4,Bradley Gray,Stephen Thomas Jr.,HR,HR
casual_leave,31-08-2023,10-09-2023,second_half,full_day,11,Daniel Burton,Michelle James,Business,Business Development Executive
marriage_leave,04-03-2024,09-03-2024,full_day,first_half,6,Lauren Woods,Janet Dodson,Business,Business Development Executive
medical_leave,08-09-2023,09-09-2023,first_half,full_day,2,Eric Cohen,Cheryl Brown,HR,Project coordinator
academic_leave,04-07-2024,11-07-2024,second_half,first_half,8,Christy Shelton,Rachel Bell,Office Admin,Office Admin
marriage_leave,10-02-2024,17-02-2024,first_half,full_day,8,Deanna Lyons,Michele Gordon,Office Admin,Office Admin
marriage_leave,29-01-2024,01-02-2024,first_half,first_half,4,Sarah Gomez,Lance Lynch,Technical,NodeJS
medical_leave,19-05-2023,29-05-2023,first_half,first_half,11,Jennifer Chen,Brittany Pennington,Business,Business Development Executive
maternity_leave,05-03-2025,09-03-2025,full_day,first_half,5,Evan Parsons,Jessica Hoffman,Business,Business Development Executive
casual_leave,09-03-2024,11-03-2024,first_half,first_half,3,Kiara Anderson,Mark Lucero,HR,Project coordinator
academic_leave,02-02-2025,12-02-2025,full_day,full_day,11,Rebecca Robertson,Chelsea Watson,Office Admin,Office Admin
medical_leave,19-09-2023,25-09-2023,second_half,full_day,7,Rodney Rivers,Nathaniel Short,HR,Project coordinator
casual_leave,09-03-2024,18-03-2024,second_half,full_day,10,Carolyn Anthony,Julie Wallace,Technical,PHP
paternity_leave,27-10-2023,06-11-2023,first_half,first_half,11,Larry Cameron,Karla Clayton,Technical,Android
medical_leave,29-02-2024,10-03-2024,full_day,first_half,11,Victoria Stewart,Denise Washington,Office Admin,Office Admin
medical_leave,04-05-2023,12-05-2023,second_half,full_day,9,Brenda Beck,Rachel Payne,HR,HR
paternity_leave,29-03-2024,02-04-2024,full_day,first_half,5,Loretta Bridges,Judy Buckley,HR,HR
paternity_leave,03-05-2024,08-05-2024,first_half,first_half,6,Melanie Turner,Shane Johnson,Office Admin,Office Admin
paternity_leave,23-07-2024,02-08-2024,first_half,full_day,11,Jonathan Sullivan,Shawn Freeman,Business,Business Development Executive
medical_leave,21-08-2023,28-08-2023,full_day,first_half,8,Julie Hall,Karen Patterson,Technical,Angular
medical_leave,17-08-2023,18-08-2023,full_day,first_half,2,Raymond Buchanan,Eric Allen,Office Admin,Office Admin
paternity_leave,21-01-2024,27-01-2024,full_day,first_half,7,Cynthia Walters,Kelly Hanson,Office Admin,Office Admin
medical_leave,12-11-2023,15-11-2023,first_half,full_day,4,Rebecca Burns,Terry James,Technical,System
marriage_leave,27-02-2025,02-03-2025,second_half,first_half,4,Shelly Burns,Shelly Le,HR,Project coordinator
academic_leave,03-01-2025,05-01-2025,full_day,first_half,3,Debra Alvarez,Brittney White,HR,HR
academic_leave,29-11-2024,03-12-2024,full_day,first_half,5,Stephanie Roth,Alyssa Harper,Business,Business Development Executive
paternity_leave,13-02-2025,14-02-2025,second_half,full_day,2,Thomas Gonzalez,Mr. Jermaine Howell MD,Technical,ReactJS
medical_leave,24-06-2023,03-07-2023,second_half,first_half,10,Sarah Henry,Bryan Pruitt,Technical,System
medical_leave,23-12-2024,23-12-2024,first_half,first_half,0.5,Diane Robertson,Debra Barker,Office Admin,Office Admin
paternity_leave,17-04-2025,17-04-2025,full_day,first_half,0.5,Wendy Morrison,James Vazquez,HR,HR
academic_leave,27-03-2024,27-03-2024,full_day,first_half,0.5,Gary Craig,Sherri Webb,Office Admin,Office Admin
marriage_leave,17-11-2024,22-11-2024,first_half,full_day,6,Louis Swanson,Cory Ray,HR,HR
casual_leave,11-11-2024,15-11-2024,second_half,first_half,5,Alan Levine,Christopher Ellis,Business,Business Development Executive
academic_leave,26-01-2024,02-02-2024,second_half,full_day,8,Lori Rogers,Garrett Cruz,HR,Project coordinator
casual_leave,31-12-2023,09-01-2024,first_half,full_day,10,Justin Bird,Ryan Noble,Office Admin,Office Admin
academic_leave,29-06-2023,08-07-2023,second_half,first_half,10,Andrea Harris,Summer Gilmore,Technical,Angular
paternity_leave,24-08-2023,02-09-2023,full_day,full_day,10,Nichole Perez,Aaron Wilson,Business,Business Development Executive
maternity_leave,03-07-2023,06-07-2023,second_half,full_day,4,James Vargas,Sally Curry,Office Admin,Office Admin
medical_leave,01-09-2023,05-09-2023,first_half,full_day,5,Pamela Brooks,Jennifer Henry,Business,Business Development Executive
casual_leave,03-11-2023,09-11-2023,second_half,full_day,7,Ann Ruiz,Lori Ferguson,Business,Business Development Executive
maternity_leave,23-10-2024,24-10-2024,first_half,first_half,2,Robert Wilkerson,David Howard,Technical,NodeJS
academic_leave,29-10-2023,30-10-2023,second_half,first_half,2,Cynthia Rollins,Joanna Hays,Office Admin,Office Admin
casual_leave,17-01-2025,23-01-2025,second_half,first_half,7,Grant Wilson,Rebecca Ward,HR,Project coordinator
marriage_leave,22-07-2023,30-07-2023,second_half,first_half,9,Eric Thomas,Maurice West,HR,Project coordinator
medical_leave,06-09-2023,16-09-2023,second_half,full_day,11,Teresa Richards,Dr. Anthony Smith,Business,Business Development Executive
maternity_leave,25-08-2024,25-08-2024,second_half,first_half,0.5,Melissa Jensen,Jasmine Briggs,Office Admin,Office Admin
maternity_leave,13-06-2023,18-06-2023,full_day,first_half,6,Rodney Aguilar,Luke Smith,HR,HR
casual_leave,22-08-2023,25-08-2023,first_half,first_half,4,Carrie Fletcher,Christine Chapman,Business,Business Development Executive
marriage_leave,20-07-2023,28-07-2023,first_half,first_half,9,Christian Berry,Christopher Hughes,Office Admin,Office Admin
paternity_leave,24-08-2023,30-08-2023,second_half,first_half,7,Peter Garcia,Troy Miller,Technical,NodeJS
paternity_leave,13-10-2024,23-10-2024,full_day,first_half,11,Russell Leblanc,Pam Murillo,HR,HR
academic_leave,07-12-2023,13-12-2023,second_half,first_half,7,Joyce Harris,Michael Stephenson,HR,HR
casual_leave,26-01-2024,02-02-2024,first_half,full_day,8,John Taylor,William Nelson,Technical,NodeJS
medical_leave,17-04-2025,20-04-2025,first_half,first_half,4,Duane Hayes,Walter Robinson,Technical,Angular
paternity_leave,05-07-2023,14-07-2023,first_half,full_day,10,Curtis Smith,Jonathan Hicks DDS,Business,Business Development Executive
maternity_leave,09-10-2023,10-10-2023,full_day,first_half,2,Spencer Morris,Paul Wheeler,Business,Business Development Executive
marriage_leave,02-03-2025,12-03-2025,full_day,full_day,11,Kristin Norris,William Estrada,Business,Business Development Executive
paternity_leave,19-05-2024,25-05-2024,second_half,first_half,7,Ashley Davidson,Leslie Greer,Technical,NodeJS
academic_leave,10-12-2023,20-12-2023,second_half,first_half,11,Kevin Watkins,Todd Carroll,Office Admin,Office Admin
medical_leave,31-01-2025,03-02-2025,second_half,full_day,4,Danielle Williams,Michelle Johnson,Office Admin,Office Admin
casual_leave,26-06-2023,05-07-2023,full_day,first_half,10,Ryan Kemp,George Day,Technical,System
paternity_leave,04-09-2023,04-09-2023,second_half,full_day,0.5,Eric Jones,Michelle Davis,Business,Business Development Executive
marriage_leave,19-03-2024,20-03-2024,first_half,full_day,2,Michael Johnson,Jeffrey Green,HR,HR
marriage_leave,01-10-2023,03-10-2023,first_half,full_day,3,Barbara Gilbert,Julie Fox,Office Admin,Office Admin
casual_leave,25-10-2024,27-10-2024,first_half,full_day,3,Whitney Figueroa,Michael Frye,HR,HR
marriage_leave,10-04-2025,12-04-2025,second_half,full_day,3,Jessica Mack,Tiffany Jackson,Business,Business Development Executive
maternity_leave,11-08-2024,18-08-2024,second_half,first_half,8,Michael Marsh,Dr. Christina Mcmillan DVM,HR,HR
paternity_leave,04-11-2024,08-11-2024,first_half,full_day,5,Shannon Miller,Holly Brown,Technical,iOS
marriage_leave,08-03-2025,08-03-2025,second_half,full_day,0.5,Marissa Strickland,Kathy Frost,Business,Business Development Executive
marriage_leave,08-07-2024,13-07-2024,second_half,full_day,6,David Castillo,Anthony Garza,HR,Project coordinator
academic_leave,31-12-2023,08-01-2024,second_half,first_half,9,Christine Schwartz,Sean Hughes,Office Admin,Office Admin
maternity_leave,15-02-2025,18-02-2025,second_half,full_day,4,Elizabeth Fry,Thomas Campbell MD,Business,Business Development Executive
paternity_leave,26-04-2023,26-04-2023,first_half,full_day,0.5,Kayla Howard,Robert Soto,HR,HR
maternity_leave,04-04-2024,04-04-2024,full_day,first_half,0.5,Tiffany Hunter,Jeffery Greene,HR,Project coordinator
casual_leave,04-11-2024,09-11-2024,second_half,first_half,6,Victoria Mcdaniel,Danny Smith,HR,HR
paternity_leave,27-02-2025,01-03-2025,second_half,full_day,3,Ronald Andrews,Renee Griffith,Office Admin,Office Admin
casual_leave,23-03-2024,24-03-2024,second_half,first_half,2,Amanda Campbell,Alfred Miller,Technical,System
academic_leave,08-07-2024,10-07-2024,full_day,first_half,3,Ronald Wagner,Jim Moore,Technical,System
medical_leave,11-03-2025,11-03-2025,second_half,first_half,0.5,Jennifer Wood,Ricardo Mason,Technical,iOS
medical_leave,08-07-2023,10-07-2023,second_half,first_half,3,Richard Cook,Jennifer Rhodes,Technical,Android
academic_leave,30-12-2024,05-01-2025,first_half,first_half,7,Brittany Brown,Jennifer Taylor,Office Admin,Office Admin
marriage_leave,04-08-2024,04-08-2024,first_half,first_half,0.5,Tammy Quinn,Mr. John Stephens,Technical,iOS
paternity_leave,21-07-2023,27-07-2023,first_half,full_day,7,Caleb Webster,Kevin Hayes,HR,Project coordinator
academic_leave,25-05-2024,02-06-2024,second_half,full_day,9,Robert Murphy,Mark Roberts,Business,Business Development Executive
casual_leave,13-10-2023,22-10-2023,full_day,first_half,10,Rebecca Bishop,Harold Cortez,Business,Business Development Executive
casual_leave,29-07-2023,08-08-2023,second_half,full_day,11,Nicholas Mora,Thomas Griffith,Technical,System
medical_leave,02-07-2023,08-07-2023,full_day,first_half,7,Melissa York,Ronald Campbell,Business,Business Development Executive
academic_leave,24-03-2024,01-04-2024,full_day,full_day,9,Russell Smith,Barbara Castillo,Office Admin,Office Admin
medical_leave,30-04-2023,06-05-2023,second_half,first_half,7,Randy Benson,Robert Wagner,HR,Project coordinator
maternity_leave,23-02-2025,02-03-2025,full_day,full_day,8,Caitlyn Adams,Joseph Gutierrez,Office Admin,Office Admin
maternity_leave,14-05-2024,14-05-2024,full_day,first_half,0.5,Tammy Cox,Steven Brooks,HR,HR
academic_leave,02-05-2024,10-05-2024,first_half,full_day,9,Tammy Li,Mark Young,Technical,Angular
academic_leave,30-03-2024,31-03-2024,first_half,full_day,2,Chad Nelson,Joel Potts,Office Admin,Office Admin
medical_leave,16-11-2024,17-11-2024,first_half,first_half,2,Kimberly Myers,Jennifer Foley,Business,Business Development Executive
medical_leave,24-06-2024,03-07-2024,second_half,full_day,10,Barbara Daniels DVM,Teresa Lambert,Business,Business Development Executive
academic_leave,04-12-2024,04-12-2024,first_half,first_half,0.5,Susan Johnson,Connor Rocha,Technical,iOS
marriage_leave,05-01-2024,13-01-2024,first_half,full_day,9,Brenda Lam,Raymond Scott,Business,Business Development Executive
marriage_leave,14-06-2023,24-06-2023,full_day,full_day,11,Lisa Taylor,Katie Lee PhD,Technical,NodeJS
medical_leave,20-08-2024,23-08-2024,full_day,first_half,4,Amy Finley,Erik Martin,Technical,ReactJS
maternity_leave,13-08-2024,15-08-2024,full_day,full_day,3,Kevin Neal,Kathleen Johnson,HR,HR
marriage_leave,18-05-2023,24-05-2023,second_half,full_day,7,James Miller,Jennifer Moore,Business,Business Development Executive
marriage_leave,29-08-2024,29-08-2024,first_half,first_half,0.5,Alexis Parrish,Joshua Coffey,Office Admin,Office Admin
casual_leave,29-11-2023,01-12-2023,full_day,first_half,3,Joseph Johnson,Andrea Fisher,Office Admin,Office Admin
paternity_leave,03-03-2025,09-03-2025,second_half,first_half,7,Thomas Rivera,Daniel Turner,Office Admin,Office Admin
paternity_leave,09-01-2025,10-01-2025,first_half,full_day,2,Lance Diaz,Amanda Barber,HR,Project coordinator
casual_leave,15-11-2023,17-11-2023,full_day,first_half,3,Melissa Travis,Kevin Howard,HR,HR
marriage_leave,13-10-2023,16-10-2023,second_half,full_day,4,Andrew Salas,Diana Yates,Business,Business Development Executive
marriage_leave,07-10-2023,07-10-2023,second_half,first_half,0.5,Austin Flores,Jennifer Allen,Office Admin,Office Admin
casual_leave,14-06-2023,19-06-2023,second_half,first_half,6,Mark James,Nathan Craig,HR,HR
casual_leave,27-05-2023,01-06-2023,first_half,full_day,6,Mariah Scott,Phillip Rodriguez,HR,Project coordinator
maternity_leave,23-02-2025,24-02-2025,second_half,first_half,2,Michael Moore,Lisa Perez,Technical,iOS
maternity_leave,05-02-2025,12-02-2025,full_day,full_day,8,Erica Acosta,Richard Moody,HR,HR
maternity_leave,17-02-2025,22-02-2025,second_half,first_half,6,Vanessa Alexander,Jennifer Lewis,Office Admin,Office Admin
casual_leave,02-01-2025,03-01-2025,first_half,first_half,2,Kayla Price,Sue Le,Office Admin,Office Admin
academic_leave,19-05-2024,27-05-2024,second_half,first_half,9,Kayla Dominguez,Kenneth Herring,HR,HR
academic_leave,23-05-2023,25-05-2023,first_half,first_half,3,Collin Smith,Caroline Miller,Office Admin,Office Admin
paternity_leave,09-04-2025,15-04-2025,full_day,full_day,7,Robert Marshall,Rhonda Perez,HR,HR
paternity_leave,16-05-2024,25-05-2024,second_half,full_day,10,Patrick Haynes,Robert Velez,Office Admin,Office Admin
medical_leave,03-02-2024,09-02-2024,full_day,first_half,7,Latoya Liu,Erica Cook,HR,HR
paternity_leave,19-10-2024,29-10-2024,second_half,first_half,11,Richard Middleton,Terry Blackwell,Office Admin,Office Admin
paternity_leave,31-12-2023,08-01-2024,full_day,first_half,9,Mary Mathews,Tina Lamb,HR,HR
paternity_leave,19-04-2024,21-04-2024,second_half,first_half,3,Cheyenne White,Casey Leach,Business,Business Development Executive
academic_leave,20-07-2023,30-07-2023,full_day,full_day,11,Joseph Ramirez,Alexander Winters,Office Admin,Office Admin
medical_leave,23-01-2024,23-01-2024,second_half,first_half,0.5,Robin Lopez,Jared Baker,Technical,iOS
paternity_leave,20-03-2024,23-03-2024,second_half,full_day,4,Megan Odonnell,Michael Mccarthy,Technical,System
medical_leave,06-10-2023,14-10-2023,second_half,full_day,9,Ivan Bryant,Jacob Jordan,Business,Business Development Executive
medical_leave,24-04-2024,04-05-2024,first_half,full_day,11,Jose Murray,Alex Schneider,HR,HR
paternity_leave,12-02-2025,22-02-2025,second_half,first_half,11,Michelle Douglas,Keith Baird,HR,HR
paternity_leave,06-08-2023,15-08-2023,first_half,full_day,10,Linda Lamb,Michelle Gonzales,Technical,Android
paternity_leave,20-10-2024,20-10-2024,first_half,first_half,0.5,Douglas Lewis,Jeanette Huff,Business,Business Development Executive
medical_leave,12-05-2023,19-05-2023,second_half,full_day,8,Patrick Stokes,Megan Martin,Business,Business Development Executive
medical_leave,08-10-2024,10-10-2024,second_half,first_half,3,Leonard Johnson,Peter Johnson,Technical,ReactJS
maternity_leave,27-05-2023,02-06-2023,second_half,full_day,7,William Johnson,Daniel George,Business,Business Development Executive
casual_leave,24-07-2024,02-08-2024,full_day,full_day,10,Peter Mcdaniel,Tiffany Perez,HR,Project coordinator
paternity_leave,14-01-2024,22-01-2024,full_day,full_day,9,Michelle Carter,Nancy Reyes,HR,HR
